id,title,score_final,Drama,Comedy,Horror,Romance
293238,Robot Overlords,8.19,0,0,0,0
53774,Russell Madness,3.95,1,0,0,0
46513,Along the Roadside,3.37,1,0,0,0
5064,Attack of the Sabretooth,9.5,0,1,0,0
49106,The Millennials,8.99,1,0,0,0
60568,X/Y,4.13,1,0,0,0
201099,Bad Asses on the Bayou,3.2,0,1,0,0
17903,Silent Retreat,14.74,1,0,0,0
20688,Grace,11.72,1,0,0,0
15761,The Man in the Iron Mask,8.06,1,0,0,0
117319,The Defiant Ones,10.47,0,0,0,0
14705,Invitation to Hell,10.5,1,0,0,0
41902,Killdozer,9.29,0,1,0,0
160265,Punishment Room,8.28,0,0,0,0
170998,The Eye: Infinity,2.3,0,0,0,0
71308,Ray of Sunshine,3.43,0,0,0,0
19670,Kiss me Kismet,9.01,0,1,0,0
51730,Da geht noch was!,9.94,0,1,0,0
75744,The Price of Life,5.22,1,0,0,1
80156,Who Killed Captain Alex?,5.42,0,0,0,0
39901,The Phantom Planet,5.35,0,1,0,0
37588,Shabd,8.0,0,0,0,0
69785,Villain,8.1,1,0,0,0
115124,GirlHouse,5.5,0,1,0,0
155397,The Lovers,3.6,0,0,0,0
287767,Batman v Superman: Dawn of Justice,9.67,1,0,0,0
20742,The Temple,7.58,1,0,0,0
131940,Mumbai Pune Mumbai,8.92,1,0,0,1
66212,Pune 52,4.39,0,0,0,0
41378,Zapatlela,8.75,0,0,0,0
66340,Natarang,3.76,1,0,0,0
56095,The Village Had No Walls,5.17,0,0,0,0
64257,Paradh,3.85,0,0,0,0
49642,Me Shivajiraje Bhosale Boltoy,5.05,0,1,0,0
73652,Time Pass,3.94,1,0,0,0
141131,Taryanche Bait,4.17,0,0,0,0
41377,Dragonslayer,4.89,0,0,0,0
159636,Eastern Boys,0.0,0,0,0,0
59404,Dreams with Sharp Teeth,4.36,0,0,0,0
44977,All This Mayhem,30.86,0,0,0,0
38594,The Flying Doctors of East Africa,12.65,0,0,0,0
54503,The Elusive Corporal,4.03,0,0,0,0
14194,The Testament of Dr. Cordelier,24.97,1,0,0,0
70006,The Railrodder,47.7,1,0,0,0
49967,Les Héritiers,7.89,0,0,0,0
75840,The Last Match,0.0,0,1,0,0
31248,Quarter to Two Before Jesus Christ,4.12,0,1,0,0
128206,God Loves Caviar,6.41,1,0,0,0
212754,RISE,4.97,1,0,0,0
85702,Vendetta,5.4,0,0,0,0
18881,Age Of Kill,10.06,0,0,0,0
28796,Horsehead,4.57,1,0,0,0
286519,Bordering on Bad Behavior,36.9,1,0,0,0
13592,TEKKEN: Kazuya's Revenge,4.59,0,1,0,0
113190,Gemma Bovery,3.11,0,0,0,0
217341,Viktor,7.61,0,0,0,0
214756,95ers: Time Runners,780.71,0,1,0,0
79935,Out of the Dark,6.96,0,0,0,0
43099,Morning Star,4.07,0,0,1,0
53220,88,10.07,0,1,0,0
289159,Repli-Kate,3.77,1,0,0,0
247645,Goddess,27.68,0,1,0,0
265018,The Art of Love,13.42,0,0,1,0
16318,Modern Vampires,12.21,1,1,0,0
86828,Soof,132.78,0,1,0,0
211672,Mom,1695.0,0,1,0,0
207686,Monster Brawl,29.88,0,0,1,0
85968,More Brains! A Return to the Living Dead,1.5,0,1,0,0
49375,R.O.D - Read or Die,6.15,0,1,0,1
148784,Mortuary,1.96,1,1,0,0
242382,Mosquito,0.08,1,0,0,0
35926,Mother's Boys,3.89,1,0,0,0
40793,Murder in New Hampshire: The Pamela Wojas Smart Story,3.29,0,0,0,0
42685,Murder Without Motive: The Edmund Perry Story,7.06,0,0,0,0
63887,Mutator,3.8,0,1,0,0
172457,My Life's in Turnaround,4.92,0,0,1,0
227690,Ödipussi,0.33,0,1,0,0
264085,Jinn,8.07,1,1,1,0
139075,Cam2Cam,2.95,0,0,0,0
27637,Yes Nurse! No Nurse!,6.59,0,1,0,0
314327,Ed Gein: The Butcher of Plainfield,5.64,1,0,0,0
296178,Dil,10.16,1,1,0,1
22390,The Good Mistress,7.91,0,1,0,0
24090,The Perfect Student,4.14,0,0,1,0
47407,When He Didn't Come Home,11.97,0,1,0,0
165621,Best Friends,0.17,0,0,0,0
10450,The Wrong Girl,11.88,0,1,0,0
19792,The Wrong Girl,10.31,0,0,1,0
19386,The Perfect Teacher,6.84,0,0,0,0
51501,The Sitter,1.45,0,1,0,0
14619,Rain Without Thunder,7.02,0,1,0,1
36896,Poison,4.3,0,1,1,0
9935,A Mother's Nightmare,3.0,0,0,0,0
28229,The Nightmare Nanny,7.36,0,0,1,0
21316,Deadly Daycare,26.5,0,1,0,0
60541,A Sister's Nightmare,7.23,0,0,0,0
10578,A Daughter's Nightmare,11.99,0,0,1,0
27847,A Sister's Revenge,5.38,0,0,0,0
14503,A Sister's Secret,9.35,0,1,0,0
48495,A Nanny's Revenge,7.8,1,1,0,1
15162,The Perfect Nanny,8.39,0,0,0,0
14212,Tainted Blood,14.46,1,0,1,0
13577,"Augusta, Gone",5.04,0,1,0,0
35626,Dangerous Child,9.69,0,1,1,0
269242,The Perfect Neighbor,9.46,0,1,0,0
15338,Perfect High,15.02,0,1,0,0
14613,The Surrogate,17.95,0,0,0,0
10704,The Perfect Wife,5.42,0,0,0,0
15262,Hunger Point,23.35,0,0,1,0
19212,When Friendship Kills,0.01,1,0,0,1
25701,A Killer Among Friends,3.51,0,1,0,0
153750,The Perfect Assistant,10.21,0,0,1,0
40069,Perfect Child,12.4,0,0,1,0
104108,The Rival,3.12,0,0,1,0
16116,A Job to Kill For,5.08,0,1,0,1
32338,The Secretary,10.0,0,1,0,1
53875,The Tenth Circle,8.44,0,0,0,0
27404,Naruto Shippuden the Movie: Road to Ninja,3.1,0,1,0,0
128862,Twisted Desire,2.5,0,1,0,0
21509,Accused at 17,4.53,0,1,1,0
34789,The Preacher's Daughter,4.03,0,1,0,0
59700,The Killing Game,3.72,1,1,0,0
36692,Born Bad,7.01,0,0,0,0
144390,The Guy From Harlem,4.67,0,0,0,0
105864,The Square Peg,543.4,0,0,0,0
261023,Stranger in My House,386.43,1,0,0,0
206647,La nuit la plus longue,1380.58,0,0,0,0
36779,Treasure Island,5.65,0,1,1,0
17922,The Initiation of Sarah,9.11,0,0,0,0
61594,Trigger Man,9.89,0,0,0,0
63315,Sacred Flesh,22.36,0,1,0,1
20066,Haunted Highway,8.26,0,1,0,0
42444,Seal Team Six: The Raid on Osama Bin Laden,11.1,0,1,0,0
82827,My Zinc Bed,3.18,0,1,0,0
32480,Once Upon a Time in Mumbaai,26.96,0,1,0,0
74080,Love in a Puff,6.97,1,0,0,0
56341,Thousand Pieces of Gold,8.37,1,1,0,0
146132,The Boat Is Full,3.04,0,1,0,0
73827,Lucky Miles,5.42,1,1,0,0
58188,Kept and Dreamless,9.82,0,1,0,0
221717,The Fish Fall in Love,3.04,1,0,0,0
61799,Beach Pillows,5.66,0,1,0,0
81831,Ryna,3.54,0,1,0,0
162382,The Lost Moment,5.09,0,1,0,0
62397,1000 To 1,2.8,1,1,0,0
56343,As It Is in Heaven,7.58,1,0,0,0
67377,Shoot the Messenger,3.8,0,1,0,0
60046,Caterpillar,11.98,0,1,0,0
48955,Jaffa,6.66,1,0,0,0
59249,Let the Women Wait!,2.82,0,1,0,1
5839,Beside Still Waters,2.37,1,0,0,0
56340,Justice Is Mind,7.95,0,1,0,0
56435,Down Three Dark Streets,3.74,1,1,0,1
79025,The Deserted Station,4.19,0,1,0,0
60195,Paju,5.82,0,1,0,0
82470,The Garden of Earthly Delights,3.62,0,1,0,0
20983,A Simple Curve,4.58,1,1,0,0
22466,The Exonerated,5.74,0,1,0,0
40146,Rhymes for Young Ghouls,6.58,0,0,1,0
10579,White Lion,9.98,0,0,1,0
80647,Ultrasonic,1.82,0,1,0,0
64325,Salt of This Sea,7.55,0,0,0,0
26342,China Gate,10.04,0,0,1,0
30926,Ocean of Pearls,6.49,0,0,1,0
310569,Stand Clear of the Closing Doors,56.55,1,0,0,0
92496,Flat Top,2.81,0,1,0,0
120802,Whistle and I'll Come to You,9.17,0,1,0,0
100057,Submarine Command,4.06,1,1,0,0
75623,Spilt Milk,10.28,0,0,1,0
44661,It’s Only Make Believe,3.79,0,0,0,0
14913,La France,27.37,0,0,1,0
138372,uwantme2killhim?,16.75,0,1,0,0
161782,Druid Peak,9.69,0,0,1,0
79854,The Lawyer,3.45,1,1,0,0
13792,Cyberbully,2.65,1,0,0,0
131689,Los Enchiladas!,13.85,0,0,1,0
167960,Speciesism: The Movie,14.77,0,0,1,0
260211,Gräfin Mariza,3.73,0,1,0,0
249021,Rock Slyde,11.51,0,0,0,0
277594,The Life Coach,15.74,0,0,0,0
41862,Heaven Knows What,4.85,0,1,0,0
35215,Killa,11.07,1,0,0,0
63083,Blue Seduction,4.61,0,1,0,0
132236,Antarctic Journal,4.26,0,0,0,0
37211,Love and the City,16.01,0,1,0,0
13151,Hyena,30.06,0,1,0,0
21956,"Don't Cry, Mommy",14.14,0,1,0,0
203696,The Rainbow,14.4,0,0,0,0
19323,Chloé,8.68,0,0,0,0
26449,Amy,3.36,0,1,0,0
323660,Basil,18.74,0,0,0,0
57784,The Keeper,8.22,1,0,0,0
325780,That Demon Within,2.79,0,1,0,0
281783,Dasepo Naughty Girls,7.67,1,1,0,0
60038,Fiona,5.74,0,1,0,0
57999,In Lieu of Flowers,4.68,0,0,0,0
47245,The Mother Of Invention,13.42,0,1,0,0
82350,Fascination,4.19,0,0,0,0
72886,Supremacy,4.66,0,0,0,0
75101,Success Is the Best Revenge,3.04,0,1,1,0
37668,Post Coitum,2.08,1,0,0,0
331446,Belle épine,45.04,0,0,1,0
297291,The George McKenna Story,19.55,0,0,0,0
302960,Tom and Jerry Spy Quest,6.58,0,0,0,0
32195,Tom and Jerry & The Wizard of Oz,10.65,0,0,0,0
213095,Tom and Jerry: The Magic Ring,0.0,0,0,0,0
90029,Tom and Jerry: The Fast and the Furry,3.56,0,0,1,0
13354,Tom and Jerry Meet Sherlock Holmes,15.05,0,0,0,0
13350,Tom and Jerry's Giant Adventure,15.61,0,0,0,0
20410,Bullit & Ripper,19.17,0,0,0,0
15601,The Creature Walks Among Us,22.89,0,1,0,0
20558,Heart Street,19.65,0,0,0,0
16390,Swimming Upstream,11.32,0,1,0,0
30074,The Chaos Factor,14.08,0,1,0,0
24615,Phantom of the Mall: Eric's Revenge,26.55,0,0,0,0
24787,Buried Secrets,11.56,0,1,0,0
13355,"Inara, the Jungle Girl",11.72,0,1,0,0
12903,La stratégie de l'échec,8.18,0,1,0,0
12902,TalhotBlond,16.44,0,1,0,0
119321,EM,10.08,0,1,0,0
67900,Leaving Barstow,7.74,0,0,0,0
36972,Son of a Lion,7.07,0,1,0,0
151535,The Wee Man,6.06,0,1,0,0
81900,Wolves In The Snow,9.8,0,0,0,0
210769,The Riverman,4.22,0,0,0,0
308447,Astronaut: The Last Push,8.12,0,1,0,0
36868,Blue Lagoon: The Awakening,6.69,0,0,0,0
101514,A Change of Heart,7.05,1,1,0,0
43960,16-love,16.27,0,1,0,0
68053,Some Velvet Morning,3.68,1,0,0,0
49725,Tracks,3.3,0,1,0,0
71776,The Hunt for the Hidden Relic,2.34,0,0,0,0
3405,Sonic The Hedgehog: The Movie,0.8,1,1,0,1
94770,Hyenas,2.32,1,0,0,0
105509,Le coup du berger,3.88,1,0,0,0
19373,A Story of Water,5.57,1,0,0,0
92853,El truco del manco,3.0,0,0,0,0
117890,The Laboratory of Fear,5.25,1,0,0,0
64465,Teen Kanya,0.01,0,0,0,0
87362,Who Killed Pasolini?,3.7,1,0,0,0
57706,Black Heat,4.95,1,0,0,0
4695,Cinderella 2000,13.18,0,1,0,0
21578,Carnival Magic,4.11,0,1,0,0
292342,Dynamite Brothers,2.88,0,1,0,0
16014,Dracula vs. Frankenstein,5.8,0,1,0,0
103194,Brain of Blood,3.28,0,0,0,0
47166,Five Bloody Graves,9.6,0,0,0,0
20720,Satan's Sadists,9.56,0,1,0,0
34509,"Cherry, Harry & Raquel!",7.41,0,1,0,0
34513,Common Law Cabin,7.85,0,1,0,0
14092,Fanny Hill,42.47,0,0,0,0
16774,The Immoral Mr. Teas,10.91,0,0,0,0
66984,Good Morning... and Goodbye!,5.14,0,0,0,0
284274,Saturn in Opposition,10.54,0,0,0,0
14542,Stung,11.33,0,1,0,0
14540,The Last Survivors,12.04,0,1,0,0
346106,Beloved Sisters,4.08,0,1,0,0
108930,Syksyllä kaikki on toisin,9.21,0,1,0,0
29144,Dog Star Man: Part IV,5.01,0,1,0,0
51786,Mystery Woman,17.81,0,0,0,0
261414,Hooligan,4.09,0,0,0,0
74510,Magic Mike XXL,19.26,0,1,0,0
23289,Duel of Hearts,5.63,0,1,0,0
53211,Casa dell'amore... la polizia interviene,14.04,0,1,0,0
23377,Babai,5.63,0,1,0,0
164954,Jackie & Ryan,5.06,0,0,0,0
26809,7 Minutes,14.32,0,0,0,0
42979,The Flesh,24.16,0,1,0,0
74722,The House of Smiles,3.33,0,1,0,0
145977,I Love You,3.24,0,0,0,0
33556,The Future Is Woman,7.71,0,0,0,0
20769,The Story of Piera,3.39,1,0,0,0
15977,Seeking Asylum,11.43,1,1,0,1
15412,The Last Woman,9.16,0,1,0,0
78187,Liza,4.96,0,1,0,0
34463,The Audience,27.2,0,0,0,0
60293,The Seed of Man,8.11,0,1,0,0
8557,"Oggi, domani, dopodomani",3.96,1,0,0,0
222388,The Wedding March,1.56,1,0,0,0
332980,The Ape Woman,6.7,1,0,0,0
300685,The Conjugal Bed,4.36,0,1,0,0
137144,The Wheelchair,5.01,0,1,0,0
75190,The Little Apartment,7.5,0,1,0,0
14541,Los Chicos,9.29,0,1,0,0
16657,The New Year,12.44,1,0,0,0
194104,Loves Her Gun,5.04,1,0,0,0
335753,Vacation!,4.6,0,0,1,0
204912,Good Night,4.12,0,0,0,0
77921,Escape Clause,6.09,1,0,0,0
36218,Woman in the Dark,19.28,0,0,0,0
5086,Grave Secrets: The Legacy of Hilltop Drive,3.07,0,0,0,0
51531,The Confession,5.35,0,0,0,0
92398,Fifteen and Pregnant,12.2,0,0,1,0
16237,Fading of the Cries,14.29,0,0,0,0
85860,Hidden Away,5.88,0,1,0,0
14813,Wild Hearts,59.01,0,0,0,0
82395,Rey gitano,2.73,0,1,0,0
139659,Babysitter Massacre,4.84,0,0,1,0
16846,A Real American Hero,6.72,0,1,1,0
110588,The Nostradamus Kid,5.78,0,1,1,0
231082,The Secret Pact,4.63,0,1,1,0
186254,The Butterfly Room,5.1,0,0,0,0
81003,Mrs. Ashboro's Cat,24.9,0,0,0,0
87533,An American Terror,3.89,0,0,0,0
321697,Model Behavior,493.23,1,0,0,0
225728,Susie Q,157.91,1,0,0,0
200117,The Immortalists,0.0,0,0,0,0
208305,Love Comes Lately,4.17,1,0,0,0
246422,Dimensions,8.11,1,0,0,0
182873,Bits & Pieces,13.74,1,0,0,0
202980,Helen,21.24,1,1,0,0
61901,Screwed,17.61,0,0,0,0
52474,Forever's End,4.04,0,1,0,0
37633,Copkiller,4.05,1,1,0,0
65896,Tale of a Vampire,3.44,0,1,0,0
13400,The Lady and the Highwayman,15.41,0,0,0,0
83965,Ultimate Heist,11.87,0,1,0,0
196257,Battle of the Brave,5.85,0,1,0,0
221510,Gross Misconduct,8.68,0,0,0,0
53219,Moving Target,10.68,0,0,0,0
296099,Devoured,373.51,0,1,0,0
122126,Neverlake,9.29,1,0,0,0
250574,Callie & Son,80.45,0,0,1,0
41371,Drifters,8.86,1,1,0,0
46983,El camino,3.91,0,0,0,0
162320,The Jungle Book,2.32,0,0,0,0
44461,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans,4.55,1,0,0,0
38811,Dragon Ball Z: Resurrection 'F',4.42,0,1,0,0
49097,Embryo,4.01,0,0,0,0
49112,Flight of the Doves,4.28,1,0,0,0
227679,Counterpoint,11.56,0,0,0,0
25961,Stonemouth,16.79,0,0,0,0
34067,"Rag. Arturo De Fanti, bancario precario",20.26,0,0,0,0
226140,Vieni avanti cretino,23.52,0,0,1,0
87233,To My Dear Mother on Her Birthday,8.01,0,1,0,0
282247,Señor Droopy,5.56,0,0,0,0
315024,Accidental Love,8.92,0,0,0,0
294093,"I, Claudius",11.59,0,0,0,0
228358,The Apocalypse Code,23.24,0,0,1,0
309063,Mammoth,9.52,0,0,1,0
341984,The Restless,4.33,0,0,0,0
253161,Love Thy Neighbor,31.06,1,0,0,0
301730,Bombay Velvet,5.77,0,0,0,0
316410,Ambush at Cimarron Pass,11.54,1,0,0,0
263913,Dark Souls,5.8,0,1,0,0
299221,Sugar,8.16,1,0,0,0
254024,Cave of the Sharks,27.77,1,0,0,0
254905,"Colpo grosso, grossissimo...anzi probabile",24.83,1,0,0,0
297462,Cross Current,7.1,1,0,0,1
339355,Serial Killing 101,6.89,0,1,0,0
305747,Sistemo l'America e torno,5.99,1,0,0,0
324333,What Am I Doing in the Middle of the Revolution?,12.65,1,0,0,0
239568,Barking Water,25.18,0,1,0,0
282248,Monk Dawson,7.95,0,0,0,0
261103,Love & Air Sex,13.74,0,0,0,0
279988,Casualties,3.93,0,0,0,0
337663,Jack Brown: Genius,6.68,0,1,0,0
335077,There's Always Woodstock,13.4,0,0,0,0
332662,Death Sentence,5.41,0,0,1,0
31140,Maladies,3.94,0,1,0,0
309924,The Initiation of Sarah,21.41,0,1,0,0
336167,I Am I,7.91,0,0,1,0
337218,Silent Tongue,4.97,0,0,1,0
273610,Funkytown,5.81,0,1,0,0
331161,New Year,13.35,1,1,0,0
332976,The Other Me,13.82,0,0,0,0
327833,Turn the Beat Around,23.01,1,0,0,0
346838,The Two Mr. Kissels,1.68,0,0,0,0
82806,Silent Witness,4.32,1,1,0,0
165790,Victoria Day,4.24,0,0,0,0
64155,Big Muddy,1.92,0,0,1,0
39335,Man in the Mirror: The Michael Jackson Story,4.13,0,0,0,0
220471,Michael Jackson Dangerous Tour - Bucharest - 1992,15.61,0,0,1,0
268508,Michael Jackson: Number Ones,12.08,0,0,1,0
328448,Tsumugi,7.72,1,1,0,0
276808,The Border,5.35,1,1,0,0
262866,The Man from U.N.C.L.E.,5.04,0,1,0,0
143142,The Widowmaker,4.64,0,0,1,0
335805,The Ritual,4.65,1,0,0,0
128209,Expecting,3.52,1,0,0,0
43371,Servants of Twilight,3.84,0,1,0,0
84056,Last Day of Summer,14.18,0,0,0,0
214146,Deserter,3.03,0,1,0,0
57967,Live at the Foxes Den,5.59,0,1,0,0
38517,Pulsar,8.76,1,0,0,0
102198,The Opponent,1.86,1,0,0,1
13748,The Kitchen,12.99,0,1,0,0
262436,House of the Sleeping Beauties,8.16,0,0,0,0
23843,River's End,5.19,0,0,0,0
115187,Pinprick,2.6,0,0,0,0
19582,Justice League: Gods and Monsters,3.45,0,1,0,0
245685,Her Fatal Flaw,7.95,0,0,0,0
42934,186 Dollars to Freedom,2.86,0,0,0,1
105680,Call Me,7.75,0,1,0,1
296456,Cinemanovels,5.35,0,0,0,0
179966,Enigma,3.81,0,1,0,0
312796,Kill Cruise,4.13,1,1,0,0
334742,Fetish,2.44,1,0,1,0
291865,Wicked Ways,18.06,0,0,1,0
317744,Carver,40.56,1,0,0,0
332936,Stalled,7.75,1,0,0,1
275696,The Teacher,8.65,1,0,0,0
101724,Invader,10.08,0,0,1,0
277610,The Chateau Meroux,8.15,1,0,1,0
332488,The Big Ask,3.98,0,0,1,0
276488,Baseline,36.47,0,0,1,0
240483,Treehouse,37.71,0,0,0,0
319924,Sorrow,4.47,0,1,0,0
173224,The Livingston Gardener,4.13,0,1,0,1
58788,Greg Fitzsimmons: Life on Stage,3.86,0,0,1,0
330011,Nothing Bad Can Happen,0.01,1,1,0,1
261824,Burying the Ex,5.07,1,0,0,0
309887,7 Days in Hell,14.89,0,1,0,0
308017,Echoes Of War,3.93,0,0,1,0
319986,The Walk,4.29,1,0,0,0
4199,13 Hours: The Secret Soldiers of Benghazi,9.64,0,0,0,0
279984,Spectral,2.78,1,0,0,0
81009,French Women,2.9,0,0,1,0
20121,Mondo Candido,7.64,0,0,0,0
188684,Meet Him And Die,4.12,0,0,0,0
33723,East Wind,5.89,0,1,1,0
206237,Staten Island Summer,2.96,0,0,0,0
38918,Aalavandhan,4.08,0,1,0,1
217412,Augustine,7.43,1,1,0,1
213950,Battle of the Coral Sea,0.0,1,0,0,0
316776,Haunts,2.48,0,0,0,0
27717,Captain Apache,6.46,0,0,0,0
21905,Calendar Girl Murders,2.76,1,0,0,1
30341,Cold Feet,6.58,1,0,0,0
312791,Nasty Baby,38.97,0,0,1,0
79698,Bad Night,13.21,0,0,0,1
209112,Breaking the Silence,2174.7,0,0,0,0
94935,This Is Not an Exit: The Fictional World of Bret Easton Ellis,0.05,1,0,0,0
313646,Paparazzi,3.56,0,0,0,1
208756,"Thelma, Louise et Chantal",2.77,1,0,0,0
192573,Azzurro,3.9,0,1,1,0
158503,Bar Sport,3.12,0,0,0,0
334449,Welcome to the North,0.0,0,0,0,0
315417,Some Say No,3.35,0,0,0,0
109515,Come Dio comanda,3.52,1,0,0,0
249677,Women Vs Men,4.36,0,1,0,1
263314,Giulia Doesn't Date at Night,0.01,0,0,0,0
82935,Unlikely Revolutionaries,2.45,0,0,0,0
214210,The Commander and the Stork,15.54,1,0,0,0
36952,The Father and the Foreigner,4.35,0,0,0,0
275657,The Worst Christmas of My Life,11.62,0,0,0,0
79838,The First Assignment,2.71,0,0,0,0
43000,Il rosso e il blu,4.49,1,1,0,0
3026,Isole,4.75,1,0,1,0
32323,Italians,5.02,0,1,0,0
303483,The Last Man on Earth,32.95,1,0,0,0
201277,La bella società,7.79,1,0,0,1
49398,La scuola è finita,11.1,0,1,0,0
128767,La peggior settimana della mia vita,5.73,0,0,0,0
300600,La vita facile,3.25,1,0,0,0
332177,Lezioni di cioccolato,13.76,0,0,0,0
338518,The White Space,2.63,0,0,0,0
285549,Men Vs Women,12.54,0,0,1,0
297633,Escort in love,3.15,0,1,0,0
286548,Niente paura,14.35,0,0,0,0
272435,Tous les soleils,30.83,1,1,0,1
290556,Scattered Cloud,3.28,1,0,0,0
142391,A Matter of Heart,9.62,0,0,0,0
283686,Saimir's decision,20.29,0,0,1,0
296367,Sorelle Mai,2.39,0,0,0,0
307479,A Special Day,17.58,0,0,0,0
16261,Una donna per la vita,15.08,0,1,0,0
179340,A Quiet Life,6.32,0,1,0,0
92424,The Landlords,8.76,0,1,0,1
31003,Every Blessed Day,8.91,0,1,1,1
230217,All'ultima spiaggia,12.05,0,1,0,1
40000,Gli equilibristi,3.12,0,1,1,0
73933,A Perfect Family,11.03,0,1,1,0
77171,The Santa Claus Gang,6.85,0,0,0,0
37789,Cosimo and Nicole,2.97,0,0,0,0
44859,The Bad Child,7.02,0,0,1,0
41574,Crazy Me,8.0,0,0,1,0
41587,All Against All,8.31,1,0,0,0
168361,Out of the Blue,3.75,1,0,0,0
279692,Mai Stati Uniti,0.18,1,0,0,0
29597,There Will Come a Day,2.6,0,0,1,0
71687,Tutto parla di te,3.04,0,0,0,0
4645,Ammutta muddica al cinema,14.6,0,1,0,0
52653,Welcome Mr. President!,13.23,0,0,0,0
287793,Passione sinistra,6.28,0,0,1,0
21896,"Bianca come il latte, rossa come il sangue",4.82,0,1,0,0
29797,Studio illegale,5.14,1,0,1,0
65683,Cha cha cha,4.98,1,1,0,1
258353,Love & Slaps,3.56,1,0,0,0
63326,I Can Quit Whenever I Want,3.31,0,0,0,0
116379,La gente che sta bene,2.36,0,0,0,0
161825,The Devil's Violinist,0.34,0,0,0,0
221981,The Future,0.28,1,0,0,0
344255,Ti ricordi di me?,2.57,1,0,0,0
68193,As Melhores Coisas do Mundo,9.14,1,0,0,0
39824,Un boss in salotto,4.63,0,0,1,0
200450,"Zoran, il mio nipote scemo",2.78,0,0,0,0
262522,A Castle in Italy,1.07,0,0,0,0
137776,The Human Factor,13.04,0,0,0,0
226701,Aspirante vedovo,5.03,1,0,0,0
306825,L'ultima ruota del carro,2.87,1,0,0,0
225850,We Believed,4.86,0,0,0,0
270383,Una piccola impresa meridionale,5.08,1,0,0,0
259894,Come il vento,2.89,1,0,0,0
18016,Midnight Sun,2.74,1,0,0,0
159763,Andiamo a quel paese,2.91,1,0,0,0
103635,I corpi estranei,0.15,1,0,0,0
288668,Roanoke: The Lost Colony,0.0,0,0,0,0
69393,Che ne sarà di noi,3.69,1,0,0,0
157655,Tu la conosci Claudia?,3.74,0,0,0,0
38330,The Man Who Will Come,2.33,1,0,0,0
346570,La scuola,8.09,1,0,0,0
242466,The Yes Man,4.38,1,0,0,0
239513,Due partite,2.76,1,0,0,0
224251,Alza la testa,2.45,1,0,0,0
264560,Break Free,2.68,1,0,0,0
70104,Genitori & figli:) - Agitare bene prima dell'uso,3.43,1,0,0,0
60664,The Second Wedding Night,4.57,0,0,0,0
143966,A Whole Life Ahead,0.02,1,0,0,0
116609,Black and White,0.03,0,0,0,0
157075,We Can Do That,0.2,1,0,0,0
122982,Let's Hope It's a Girl,0.34,1,0,1,0
17241,Just a Father,4.57,1,0,0,0
118406,Ex,30.02,0,0,0,0
75471,La matassa,3.63,1,0,0,0
42554,Qualunquemente,3.7,1,0,0,0
140934,Cado dalle nubi,2.86,1,0,0,0
110204,The Jewel,4.4,0,0,0,0
78403,Scialla!,2.1,1,0,0,0
81470,Bingo Bongo,3.0,0,0,0,0
38364,Ale e Franz - È tanto che aspetti?,6.6,0,1,0,0
108391,Provocateur,0.38,0,0,0,0
64572,Too Scared to Scream,0.0,0,0,0,0
128979,Death of a Ghost Hunter,3.22,0,0,0,0
23692,Dark Mountain,5.13,0,0,1,0
65367,Ghost of Goodnight Lane,3.79,1,0,1,0
114162,Black Day Blue Night,3.21,1,0,1,0
9949,After Death,2.8,0,0,1,0
130267,The Opposite Sex,37.6,1,0,0,0
58075,Skew,3.23,1,0,0,0
42966,Modus Operandi,9.59,1,0,0,0
41993,Bipolar,9.34,1,1,0,1
123938,Rudyland,0.05,1,0,0,1
42140,The Employer,4.69,1,0,0,0
21181,Top of the World,3.13,0,1,0,0
104431,Find Me,3.72,1,0,0,0
43764,Brutal,2.19,1,0,0,0
273707,I Can See You,2.34,1,0,0,0
89309,Criminal Passion,2.94,1,0,0,0
72544,Shark Week,5.3,1,0,0,1
268245,Annie's Garden,6.96,1,0,0,0
257238,Lake Placid vs. Anaconda,3.53,1,0,0,0
279086,The Rise and Rise of Bitcoin,3.23,0,0,0,0
46106,President,5.46,1,0,0,0
74666,The Gallows,4.08,1,0,0,0
73329,Memory Lane,3.51,0,1,0,0
250376,Tangled,0.22,0,0,0,0
143144,The Wedding Chest,0.05,0,0,0,0
37413,Christian Finnegan: The Fun Part,2.86,0,0,0,0
43773,Elon Gold: Chosen and Taken,3.91,1,0,0,0
36329,Giordano Bruno,4.79,1,0,0,1
117343,In My Dreams,3.83,1,0,0,1
43756,Tokyo Tribe,3.76,1,0,0,0
243462,The Baroness and the Butler,0.02,1,0,0,0
212748,Young Dragons: Kung Fu Kids,6.89,1,0,0,0
46197,Embrace of the Vampire,5.14,1,0,0,0
192644,Treasure of Matecumbe,3.78,1,0,0,0
8932,"Back to Back, Face to Face",4.28,1,0,0,1
86777,The Midnight Swim,4.56,0,0,0,0
74477,Dormant Beauty,3.32,1,0,0,0
173917,Eadweard,4.14,1,0,0,0
71243,Taken in Broad Daylight,2.29,1,0,0,0
144206,Hannah's Law,3.43,0,0,1,0
152266,Brooklyn Boheme,3.88,1,0,0,0
301368,Spiders,3.13,0,1,0,0
171648,Basilicata coast to coast,3.95,1,0,0,0
75981,Smash Cut,4.5,1,0,0,0
202960,Waar,8.66,1,0,0,0
263794,In the Name of God,4.25,1,0,0,0
161565,Almost Blue,2.76,1,0,0,0
317144,Gettin' It,38.94,1,0,0,0
